# FIELDS:
# 1. Newbase-id
# 2. Newbase-name
# 3. FMI Name (without conversion)

12420;tendency_of_atmosphere_moles_of_halon1202;tendency_of_atmosphere_moles_of_halon1202
12421;tendency_of_atmosphere_moles_of_halon1211;tendency_of_atmosphere_moles_of_halon1211
12422;tendency_of_atmosphere_moles_of_halon1301;tendency_of_atmosphere_moles_of_halon1301
12423;tendency_of_atmosphere_moles_of_halon2402;tendency_of_atmosphere_moles_of_halon2402
12424;tendency_of_atmosphere_moles_of_hcc140a;tendency_of_atmosphere_moles_of_hcc140a
12425;tendency_of_atmosphere_moles_of_hcfc141b;tendency_of_atmosphere_moles_of_hcfc141b
12426;tendency_of_atmosphere_moles_of_hcfc142b;tendency_of_atmosphere_moles_of_hcfc142b
12427;tendency_of_atmosphere_moles_of_hcfc22;tendency_of_atmosphere_moles_of_hcfc22
12428;tendency_of_atmosphere_moles_of_hexachlorobiphenyl;tendency_of_atmosphere_moles_of_hexachlorobiphenyl
12429;tendency_of_atmosphere_moles_of_hox_expressed_as_hydrogen;tendency_of_atmosphere_moles_of_hox_expressed_as_hydrogen
12430;tendency_of_atmosphere_moles_of_hydrogen_bromide;tendency_of_atmosphere_moles_of_hydrogen_bromide
12431;tendency_of_atmosphere_moles_of_hydrogen_chloride;tendency_of_atmosphere_moles_of_hydrogen_chloride
12432;tendency_of_atmosphere_moles_of_hydrogen_cyanide;tendency_of_atmosphere_moles_of_hydrogen_cyanide
12433;tendency_of_atmosphere_moles_of_hydrogen_peroxide;tendency_of_atmosphere_moles_of_hydrogen_peroxide
12434;tendency_of_atmosphere_moles_of_hydroperoxyl_radical;tendency_of_atmosphere_moles_of_hydroperoxyl_radical
12435;tendency_of_atmosphere_moles_of_hydroxyl_radical;tendency_of_atmosphere_moles_of_hydroxyl_radical
12436;tendency_of_atmosphere_moles_of_hypobromous_acid;tendency_of_atmosphere_moles_of_hypobromous_acid
12437;tendency_of_atmosphere_moles_of_hypochlorous_acid;tendency_of_atmosphere_moles_of_hypochlorous_acid
12438;tendency_of_atmosphere_moles_of_inorganic_bromine;tendency_of_atmosphere_moles_of_inorganic_bromine
12439;tendency_of_atmosphere_moles_of_inorganic_chlorine;tendency_of_atmosphere_moles_of_inorganic_chlorine
12440;tendency_of_atmosphere_moles_of_isoprene;tendency_of_atmosphere_moles_of_isoprene
12441;tendency_of_atmosphere_moles_of_limonene;tendency_of_atmosphere_moles_of_limonene
12442;tendency_of_atmosphere_moles_of_methane;tendency_of_atmosphere_moles_of_methane
12443;tendency_of_atmosphere_moles_of_methanol;tendency_of_atmosphere_moles_of_methanol
12444;tendency_of_atmosphere_moles_of_methyl_bromide;tendency_of_atmosphere_moles_of_methyl_bromide
12445;tendency_of_atmosphere_moles_of_methyl_chloride;tendency_of_atmosphere_moles_of_methyl_chloride
12446;tendency_of_atmosphere_moles_of_methyl_hydroperoxide;tendency_of_atmosphere_moles_of_methyl_hydroperoxide
12447;tendency_of_atmosphere_moles_of_methyl_peroxy_radical;tendency_of_atmosphere_moles_of_methyl_peroxy_radical
12448;tendency_of_atmosphere_moles_of_molecular_hydrogen;tendency_of_atmosphere_moles_of_molecular_hydrogen
12449;tendency_of_atmosphere_moles_of_nitrate_radical;tendency_of_atmosphere_moles_of_nitrate_radical
12450;tendency_of_atmosphere_moles_of_nitric_acid;tendency_of_atmosphere_moles_of_nitric_acid
12451;tendency_of_atmosphere_moles_of_nitric_acid_trihydrate_ambient_aerosol_particles;tendency_of_atmosphere_moles_of_nitric_acid_trihydrate_ambient_aerosol_particles
12452;tendency_of_atmosphere_moles_of_nitrogen_dioxide;tendency_of_atmosphere_moles_of_nitrogen_dioxide
12453;tendency_of_atmosphere_moles_of_nitrogen_monoxide;tendency_of_atmosphere_moles_of_nitrogen_monoxide
12454;tendency_of_atmosphere_moles_of_nitrous_acid;tendency_of_atmosphere_moles_of_nitrous_acid
12455;tendency_of_atmosphere_moles_of_nitrous_oxide;tendency_of_atmosphere_moles_of_nitrous_oxide
12456;tendency_of_atmosphere_moles_of_nmvoc_expressed_as_carbon;tendency_of_atmosphere_moles_of_nmvoc_expressed_as_carbon
12457;tendency_of_atmosphere_moles_of_nox_expressed_as_nitrogen;tendency_of_atmosphere_moles_of_nox_expressed_as_nitrogen
12458;tendency_of_atmosphere_moles_of_noy_expressed_as_nitrogen;tendency_of_atmosphere_moles_of_noy_expressed_as_nitrogen
12459;tendency_of_atmosphere_moles_of_ozone;tendency_of_atmosphere_moles_of_ozone
12460;tendency_of_atmosphere_moles_of_peroxyacetyl_nitrate;tendency_of_atmosphere_moles_of_peroxyacetyl_nitrate
12461;tendency_of_atmosphere_moles_of_peroxynitric_acid;tendency_of_atmosphere_moles_of_peroxynitric_acid
12462;tendency_of_atmosphere_moles_of_propane;tendency_of_atmosphere_moles_of_propane
12463;tendency_of_atmosphere_moles_of_propene;tendency_of_atmosphere_moles_of_propene
12464;tendency_of_atmosphere_moles_of_radon;tendency_of_atmosphere_moles_of_radon
12465;tendency_of_atmosphere_moles_of_sulfate_dry_aerosol_particles;tendency_of_atmosphere_moles_of_sulfate_dry_aerosol_particles
12466;tendency_of_atmosphere_moles_of_sulfur_dioxide;tendency_of_atmosphere_moles_of_sulfur_dioxide
12467;tendency_of_atmosphere_moles_of_toluene;tendency_of_atmosphere_moles_of_toluene
12468;tendency_of_atmosphere_moles_of_water_vapor;tendency_of_atmosphere_moles_of_water_vapor
12469;tendency_of_atmosphere_moles_of_xylene;tendency_of_atmosphere_moles_of_xylene
12470;tendency_of_atmosphere_number_content_of_aerosol_particles_due_to_dry_deposition;tendency_of_atmosphere_number_content_of_aerosol_particles_due_to_dry_deposition
12471;tendency_of_atmosphere_number_content_of_aerosol_particles_due_to_gravitational_settling;tendency_of_atmosphere_number_content_of_aerosol_particles_due_to_gravitational_settling
12472;tendency_of_atmosphere_number_content_of_aerosol_particles_due_to_turbulent_depostion;tendency_of_atmosphere_number_content_of_aerosol_particles_due_to_turbulent_depostion
12473;tendency_of_atmosphere_number_content_of_aerosol_particles_due_to_wet_deposition;tendency_of_atmosphere_number_content_of_aerosol_particles_due_to_wet_deposition
12474;tendency_of_atmosphere_of_mole_concentration_of_carbon_monoxide_due_to_chemical_destruction;tendency_of_atmosphere_of_mole_concentration_of_carbon_monoxide_due_to_chemical_destruction
12475;tendency_of_atmosphere_potential_energy_content_due_to_advection;tendency_of_atmosphere_potential_energy_content_due_to_advection
12476;tendency_of_bedrock_altitude;tendency_of_bedrock_altitude
12477;tendency_of_change_in_land_ice_amount;tendency_of_change_in_land_ice_amount
12478;tendency_of_dry_energy_content_of_atmosphere_layer;tendency_of_dry_energy_content_of_atmosphere_layer
12479;tendency_of_dry_static_energy_content_of_atmosphere_layer;tendency_of_dry_static_energy_content_of_atmosphere_layer
12480;tendency_of_eastward_wind;tendency_of_eastward_wind
12481;tendency_of_eastward_wind_due_to_advection;tendency_of_eastward_wind_due_to_advection
12482;tendency_of_eastward_wind_due_to_convection;tendency_of_eastward_wind_due_to_convection
12483;tendency_of_eastward_wind_due_to_diffusion;tendency_of_eastward_wind_due_to_diffusion
12484;tendency_of_eastward_wind_due_to_eliassen_palm_flux_divergence;tendency_of_eastward_wind_due_to_eliassen_palm_flux_divergence
12485;tendency_of_eastward_wind_due_to_gravity_wave_drag;tendency_of_eastward_wind_due_to_gravity_wave_drag
12486;tendency_of_eastward_wind_due_to_nonorographic_gravity_wave_drag;tendency_of_eastward_wind_due_to_nonorographic_gravity_wave_drag
12487;tendency_of_eastward_wind_due_to_numerical_artefacts;tendency_of_eastward_wind_due_to_numerical_artefacts
12488;tendency_of_eastward_wind_due_to_orographic_gravity_wave_drag;tendency_of_eastward_wind_due_to_orographic_gravity_wave_drag
12489;tendency_of_enthalpy_content_of_atmosphere_layer_due_to_advection;tendency_of_enthalpy_content_of_atmosphere_layer_due_to_advection
12490;tendency_of_global_average_sea_level_change;tendency_of_global_average_sea_level_change
12491;tendency_of_kinetic_energy_content_of_atmosphere_layer_due_to_advection;tendency_of_kinetic_energy_content_of_atmosphere_layer_due_to_advection
12492;tendency_of_land_ice_mass_due_to_basal_mass_balance;tendency_of_land_ice_mass_due_to_basal_mass_balance
12493;tendency_of_land_ice_mass_due_to_calving;tendency_of_land_ice_mass_due_to_calving
12494;tendency_of_land_ice_thickness;tendency_of_land_ice_thickness
12495;tendency_of_mass_concentration_of_elemental_carbon_dry_aerosol_particles_in_air_due_to_emission_from_aviation;tendency_of_mass_concentration_of_elemental_carbon_dry_aerosol_particles_in_air_due_to_emission_from_aviation
12496;tendency_of_mass_concentration_of_nitrogen_dioxide_in_air_due_to_emission_from_aviation;tendency_of_mass_concentration_of_nitrogen_dioxide_in_air_due_to_emission_from_aviation
12497;tendency_of_mass_concentration_of_nitrogen_monoxide_in_air_due_to_emission_from_aviation;tendency_of_mass_concentration_of_nitrogen_monoxide_in_air_due_to_emission_from_aviation
12498;tendency_of_mass_concentration_of_nox_expressed_as_nitrogen_monoxide_in_air_due_to_emission_from_aviation;tendency_of_mass_concentration_of_nox_expressed_as_nitrogen_monoxide_in_air_due_to_emission_from_aviation
12499;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer
12500;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer_due_to_convection;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer_due_to_convection
12501;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer_due_to_deep_convection;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer_due_to_deep_convection
12502;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer_due_to_shallow_convection;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer_due_to_shallow_convection
12503;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer_due_to_turbulence;tendency_of_mass_content_of_water_vapor_in_atmosphere_layer_due_to_turbulence
12504;tendency_of_mass_fraction_of_cloud_condensed_water_in_air;tendency_of_mass_fraction_of_cloud_condensed_water_in_air
12505;tendency_of_mass_fraction_of_cloud_condensed_water_in_air_due_to_advection;tendency_of_mass_fraction_of_cloud_condensed_water_in_air_due_to_advection
12506;tendency_of_mass_fraction_of_cloud_ice_in_air;tendency_of_mass_fraction_of_cloud_ice_in_air
12507;tendency_of_mass_fraction_of_cloud_ice_in_air_due_to_advection;tendency_of_mass_fraction_of_cloud_ice_in_air_due_to_advection
12508;tendency_of_mass_fraction_of_cloud_ice_in_air_due_to_diffusion;tendency_of_mass_fraction_of_cloud_ice_in_air_due_to_diffusion
12509;tendency_of_mass_fraction_of_cloud_liquid_water_in_air;tendency_of_mass_fraction_of_cloud_liquid_water_in_air
12510;tendency_of_mass_fraction_of_cloud_liquid_water_in_air_due_to_advection;tendency_of_mass_fraction_of_cloud_liquid_water_in_air_due_to_advection
12511;tendency_of_mass_fraction_of_cloud_liquid_water_in_air_due_to_diffusion;tendency_of_mass_fraction_of_cloud_liquid_water_in_air_due_to_diffusion
12512;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air
12513;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_advection;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_advection
12514;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_autoconversion_to_rain;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_autoconversion_to_rain
12515;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_autoconversion_to_snow;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_autoconversion_to_snow
12516;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_boundary_layer_mixing;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_boundary_layer_mixing
12517;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_cloud_microphysics;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_cloud_microphysics
12518;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_condensation_and_evaporation;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_condensation_and_evaporation
12519;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_icefall;tendency_of_mass_fraction_of_stratiform_cloud_condensed_water_in_air_due_to_icefall
12520;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air
12521;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_accretion_to_snow;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_accretion_to_snow
12522;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_advection;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_advection
12523;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_aggregation;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_aggregation
12524;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_bergeron_findeisen_process_from_cloud_liquid;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_bergeron_findeisen_process_from_cloud_liquid
12525;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_boundary_layer_mixing;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_boundary_layer_mixing
12526;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_cloud_microphysics;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_cloud_microphysics
12527;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_convective_detrainment;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_convective_detrainment
12528;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_deposition_and_sublimation;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_deposition_and_sublimation
12529;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_evaporation_of_melting_ice;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_evaporation_of_melting_ice
12530;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_heterogeneous_nucleation_from_cloud_liquid_water;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_heterogeneous_nucleation_from_cloud_liquid_water
12531;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_heterogeneous_nucleation_from_water_vapor;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_heterogeneous_nucleation_from_water_vapor
12532;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_homogeneous_nucleation;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_homogeneous_nucleation
12533;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_icefall;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_icefall
12534;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_melting_to_cloud_liquid_water;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_melting_to_cloud_liquid_water
12535;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_melting_to_rain;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_melting_to_rain
12536;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_riming_from_cloud_liquid_water;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_riming_from_cloud_liquid_water
12537;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_riming_from_rain;tendency_of_mass_fraction_of_stratiform_cloud_ice_in_air_due_to_riming_from_rain
12538;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air
12539;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_rain;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_rain
12540;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_snow;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_accretion_to_snow
12541;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_advection;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_advection
12542;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_autoconversion;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_autoconversion
12543;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_bergeron_findeisen_process_to_cloud_ice;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_bergeron_findeisen_process_to_cloud_ice
12544;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_boundary_layer_mixing;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_boundary_layer_mixing
12545;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_cloud_microphysics;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_cloud_microphysics
12546;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation
12547;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_boundary_layer_mixing;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_boundary_layer_mixing
12548;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_convection;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_convection
12549;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_longwave_heating;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_longwave_heating
12550;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_pressure_change;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_pressure_change
12551;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_shortwave_heating;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_shortwave_heating
12552;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_turbulence;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_condensation_and_evaporation_from_turbulence
12553;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_convective_detrainment;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_convective_detrainment
12554;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_heterogeneous_nucleation;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_heterogeneous_nucleation
12555;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_homogeneous_nucleation;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_homogeneous_nucleation
12556;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_melting_from_cloud_ice;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_melting_from_cloud_ice
12557;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_riming;tendency_of_mass_fraction_of_stratiform_cloud_liquid_water_in_air_due_to_riming
12558;tendency_of_middle_atmosphere_moles_of_carbon_monoxide;tendency_of_middle_atmosphere_moles_of_carbon_monoxide
12559;tendency_of_middle_atmosphere_moles_of_hcc140a;tendency_of_middle_atmosphere_moles_of_hcc140a
12560;tendency_of_middle_atmosphere_moles_of_methane;tendency_of_middle_atmosphere_moles_of_methane
12561;tendency_of_middle_atmosphere_moles_of_methyl_bromide;tendency_of_middle_atmosphere_moles_of_methyl_bromide
12562;tendency_of_middle_atmosphere_moles_of_methyl_chloride;tendency_of_middle_atmosphere_moles_of_methyl_chloride
12563;tendency_of_middle_atmosphere_moles_of_molecular_hydrogen;tendency_of_middle_atmosphere_moles_of_molecular_hydrogen
12564;tendency_of_mole_concentration_of_aragonite_expressed_as_carbon_in_sea_water_due_to_biological_production;tendency_of_mole_concentration_of_aragonite_expressed_as_carbon_in_sea_water_due_to_biological_production
12565;tendency_of_mole_concentration_of_aragonite_expressed_as_carbon_in_sea_water_due_to_dissolution;tendency_of_mole_concentration_of_aragonite_expressed_as_carbon_in_sea_water_due_to_dissolution
12566;tendency_of_mole_concentration_of_calcite_expressed_as_carbon_in_sea_water_due_to_biological_production;tendency_of_mole_concentration_of_calcite_expressed_as_carbon_in_sea_water_due_to_biological_production
12567;tendency_of_mole_concentration_of_calcite_expressed_as_carbon_in_sea_water_due_to_dissolution;tendency_of_mole_concentration_of_calcite_expressed_as_carbon_in_sea_water_due_to_dissolution
12568;tendency_of_mole_concentration_of_dissolved_inorganic_carbon_in_sea_water_due_to_biological_processes;tendency_of_mole_concentration_of_dissolved_inorganic_carbon_in_sea_water_due_to_biological_processes
12569;tendency_of_mole_concentration_of_dissolved_inorganic_iron_in_sea_water_due_to_biological_processes;tendency_of_mole_concentration_of_dissolved_inorganic_iron_in_sea_water_due_to_biological_processes
12570;tendency_of_mole_concentration_of_dissolved_inorganic_nitrogen_in_sea_water_due_to_biological_processes;tendency_of_mole_concentration_of_dissolved_inorganic_nitrogen_in_sea_water_due_to_biological_processes
12571;tendency_of_mole_concentration_of_dissolved_inorganic_phosphorus_in_sea_water_due_to_biological_processes;tendency_of_mole_concentration_of_dissolved_inorganic_phosphorus_in_sea_water_due_to_biological_processes
12572;tendency_of_mole_concentration_of_dissolved_inorganic_silicon_in_sea_water_due_to_biological_processes;tendency_of_mole_concentration_of_dissolved_inorganic_silicon_in_sea_water_due_to_biological_processes
12573;tendency_of_mole_concentration_of_dissolved_iron_in_sea_water_due_to_dissolution_from_inorganic_particles;tendency_of_mole_concentration_of_dissolved_iron_in_sea_water_due_to_dissolution_from_inorganic_particles
12574;tendency_of_mole_concentration_of_dissolved_iron_in_sea_water_due_to_grazing_of_phytoplankton;tendency_of_mole_concentration_of_dissolved_iron_in_sea_water_due_to_grazing_of_phytoplankton
12575;tendency_of_mole_concentration_of_dissolved_iron_in_sea_water_due_to_scavenging_by_inorganic_particles;tendency_of_mole_concentration_of_dissolved_iron_in_sea_water_due_to_scavenging_by_inorganic_particles
12576;tendency_of_mole_concentration_of_iron_in_sea_water_due_to_biological_production;tendency_of_mole_concentration_of_iron_in_sea_water_due_to_biological_production
12577;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_grazing_of_phytoplankton;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_grazing_of_phytoplankton
12578;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production
12579;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_calcareous_phytoplankton;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_calcareous_phytoplankton
12580;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_diatoms;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_diatoms
12581;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_diazotrophs;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_diazotrophs
12582;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_miscellaneous_phytoplankton;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_miscellaneous_phytoplankton
12583;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_picophytoplankton;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_net_primary_production_by_picophytoplankton
12584;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_nitrate_utilization;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_nitrate_utilization
12585;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_remineralization;tendency_of_mole_concentration_of_particulate_organic_matter_expressed_as_carbon_in_sea_water_due_to_remineralization
12586;tendency_of_mole_concentration_of_silicon_in_sea_water_due_to_biological_production;tendency_of_mole_concentration_of_silicon_in_sea_water_due_to_biological_production
12587;tendency_of_northward_wind;tendency_of_northward_wind
12588;tendency_of_northward_wind_due_to_advection;tendency_of_northward_wind_due_to_advection
12589;tendency_of_northward_wind_due_to_convection;tendency_of_northward_wind_due_to_convection
12590;tendency_of_northward_wind_due_to_diffusion;tendency_of_northward_wind_due_to_diffusion
12591;tendency_of_northward_wind_due_to_gravity_wave_drag;tendency_of_northward_wind_due_to_gravity_wave_drag
12592;tendency_of_ocean_barotropic_streamfunction;tendency_of_ocean_barotropic_streamfunction
12593;tendency_of_ocean_eddy_kinetic_energy_content_due_to_bolus_transport;tendency_of_ocean_eddy_kinetic_energy_content_due_to_bolus_transport
12594;tendency_of_ocean_mole_content_of_aragonite_expressed_as_carbon_due_to_biological_production;tendency_of_ocean_mole_content_of_aragonite_expressed_as_carbon_due_to_biological_production
12595;tendency_of_ocean_mole_content_of_calcite_expressed_as_carbon_due_to_biological_production;tendency_of_ocean_mole_content_of_calcite_expressed_as_carbon_due_to_biological_production
12596;tendency_of_ocean_mole_content_of_carbon_due_to_runoff_and_sediment_dissolution;tendency_of_ocean_mole_content_of_carbon_due_to_runoff_and_sediment_dissolution
12597;tendency_of_ocean_mole_content_of_carbon_due_to_sedimentation;tendency_of_ocean_mole_content_of_carbon_due_to_sedimentation
12598;tendency_of_ocean_mole_content_of_dissolved_inorganic_carbon;tendency_of_ocean_mole_content_of_dissolved_inorganic_carbon
12599;tendency_of_ocean_mole_content_of_dissolved_inorganic_carbon_due_to_biological_processes;tendency_of_ocean_mole_content_of_dissolved_inorganic_carbon_due_to_biological_processes
12600;tendency_of_ocean_mole_content_of_dissolved_inorganic_iron;tendency_of_ocean_mole_content_of_dissolved_inorganic_iron
12601;tendency_of_ocean_mole_content_of_dissolved_inorganic_iron_due_to_biological_processes;tendency_of_ocean_mole_content_of_dissolved_inorganic_iron_due_to_biological_processes
12602;tendency_of_ocean_mole_content_of_dissolved_inorganic_nitrogen;tendency_of_ocean_mole_content_of_dissolved_inorganic_nitrogen
12603;tendency_of_ocean_mole_content_of_dissolved_inorganic_nitrogen_due_to_biological_processes;tendency_of_ocean_mole_content_of_dissolved_inorganic_nitrogen_due_to_biological_processes
12604;tendency_of_ocean_mole_content_of_dissolved_inorganic_phosphorus;tendency_of_ocean_mole_content_of_dissolved_inorganic_phosphorus
